time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 06:30:00,635.6633333333333,-12.710000000000036,0.0,,9.666666666666666,61.75333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.0,72.0,67.50333333333333,-2.5600000000000023,,67.0,69.0,85.0,55.0,,
2025-01-29 06:45:00,646.9633333333333,-12.710000000000036,0.0,,10.166666666666666,61.76,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.3333333333333,72.0,67.50666666666667,-2.5,,67.0,69.0,85.0,55.0,,
2025-01-29 07:00:00,636.37,12.710000000000036,0.0,,9.166666666666666,61.76,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.0,72.0,67.51,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 07:15:00,634.9566666666666,4.240000000000009,0.0,,9.666666666666666,61.73666666666666,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.0,72.0,67.50666666666667,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 07:30:00,638.49,-10.590000000000032,0.0,,9.833333333333334,61.69333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.0,72.0,67.51,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 07:45:00,645.5500000000001,-14.829999999999927,0.0,,9.5,61.80666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.0,72.0,67.51666666666667,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 08:00:00,643.4366666666666,12.710000000000036,0.0,,10.0,61.76,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.6666666666667,72.0,67.51,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 08:15:00,644.8466666666667,4.240000000000009,0.0,,10.0,61.67666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,400.3333333333333,72.0,67.51666666666667,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 08:30:00,639.9,2.1200000000000045,0.0,,10.333333333333334,61.699999999999996,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,400.0,72.0,67.51666666666667,-2.469999999999999,,67.0,69.0,85.0,55.0,,
2025-01-29 08:45:00,650.4966666666667,4.240000000000009,0.0,,10.0,61.660000000000004,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,400.3333333333333,72.0,67.51,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 09:00:00,639.1933333333333,19.07000000000005,0.0,,9.5,61.593333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,400.6666666666667,72.0,67.51,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 09:15:00,627.19,-4.240000000000009,0.0,,9.833333333333334,61.79666666666666,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.0,72.0,67.51,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 09:30:00,642.02,-14.829999999999927,0.0,,10.333333333333334,61.69333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,398.6666666666667,72.0,67.51,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 09:45:00,624.3633333333333,0.0,0.0,,10.0,61.77666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,400.0,72.0,67.53,-2.489999999999995,,67.0,69.0,85.0,55.0,,
2025-01-29 10:00:00,641.3166666666666,-33.89999999999998,0.0,,10.166666666666666,61.68333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,399.3333333333333,72.0,67.51,-2.430000000000007,,67.0,69.0,85.0,55.0,,
2025-01-29 10:15:00,656.1466666666666,0.0,0.0,,10.166666666666666,61.56333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,398.6666666666667,72.0,67.5,-2.489999999999995,,67.0,69.0,85.0,55.0,,
