time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 22:45:00,374.33666666666664,0.0,0.0,,4.666666666666667,64.68,375.04,0.0,70.0,,0.1366666666666667,74.0,0.0,70.0,72.0,69.98,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-28 23:00:00,377.16,-10.590000000000032,0.0,,5.0,64.36,375.04,0.0,70.0,,0.26333333333333336,74.0,0.0,70.0,72.0,69.98,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-28 23:15:00,375.74666666666667,2.1200000000000045,0.0,,5.333333333333333,64.16000000000001,375.04,0.0,70.0,,0.16333333333333333,74.0,0.0,70.0,72.0,69.98666666666666,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-28 23:30:00,374.3333333333333,4.239999999999952,0.0,,5.5,63.96666666666667,375.04,0.0,70.0,,0.52,74.0,0.0,70.0,72.0,69.98,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-28 23:45:00,372.21999999999997,-2.1200000000000045,0.0,,5.666666666666667,63.85333333333333,375.04,0.0,70.0,,0.7200000000000001,74.0,0.0,70.0,72.0,69.96666666666665,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 00:00:00,377.8666666666666,4.239999999999952,0.0,,5.333333333333333,63.66,375.04,0.0,70.0,,1.2366666666666666,74.0,0.0,70.0,72.0,69.96,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 00:15:00,371.5133333333333,0.0,0.0,,3.1666666666666665,63.346666666666664,375.04,0.0,70.0,,2.936666666666667,74.0,0.0,70.0,72.0,69.89666666666666,-0.04000000000000625,,67.0,69.0,78.0,62.0,,
2025-01-29 00:30:00,370.09999999999997,-10.590000000000032,0.0,,3.0,63.22333333333333,375.04,0.0,70.0,,4.72,74.0,0.0,70.0,72.0,69.84666666666666,-0.15000000000000568,,67.0,69.0,78.0,62.0,,
2025-01-29 00:45:00,373.63000000000005,-8.470000000000027,0.0,,3.0,63.10999999999999,375.04,0.0,70.0,,5.96,74.0,0.0,70.0,72.0,69.84,-0.15000000000000568,,67.0,69.0,78.0,62.0,,
2025-01-29 01:00:00,376.4533333333334,-6.350000000000023,0.0,,2.6666666666666665,63.41,375.04,0.0,70.0,,7.476666666666667,74.0,0.0,70.0,72.0,69.82000000000001,-0.1599999999999966,,67.0,69.0,78.0,62.0,,
2025-01-29 01:15:00,373.63000000000005,2.1200000000000045,0.0,,2.6666666666666665,64.22000000000001,375.04,0.0,70.0,,11.143333333333333,74.0,0.0,70.0,72.0,69.72333333333333,-0.21999999999999886,,67.0,69.0,78.0,62.0,,
2025-01-29 01:30:00,375.04333333333335,0.0,0.0,,3.8333333333333335,64.85000000000001,375.04,0.0,70.0,,13.546666666666667,74.0,0.0,70.0,72.0,69.70333333333333,-0.29000000000000625,,67.0,69.0,78.0,62.0,,
2025-01-29 01:45:00,372.92333333333335,-6.350000000000023,0.0,,6.0,65.44666666666667,375.04,0.0,70.0,,15.876666666666667,74.0,0.0,70.0,72.0,69.69666666666666,-0.29000000000000625,,67.0,69.0,78.0,62.0,,
2025-01-29 02:00:00,370.09666666666664,2.1200000000000045,0.0,,6.166666666666667,66.12666666666667,375.04,0.0,70.0,,18.723333333333333,74.0,0.0,70.0,72.0,69.66666666666667,-0.3100000000000023,,67.0,69.0,78.0,62.0,,
2025-01-29 02:15:00,374.33666666666664,-4.240000000000009,0.0,,6.666666666666667,66.83999999999999,375.04,0.0,70.0,,20.653333333333332,74.0,0.0,70.0,72.0,69.69,-0.3299999999999983,,67.0,69.0,78.0,62.0,,
2025-01-29 02:30:00,376.4533333333334,4.239999999999952,0.0,,6.5,67.39666666666666,375.04,0.0,70.0,,22.59,74.0,0.0,70.0,72.0,69.70333333333333,-0.3100000000000023,,67.0,69.0,78.0,62.0,,
2025-01-29 02:45:00,371.51,-4.240000000000009,0.0,,6.5,67.79666666666667,375.04,0.0,70.0,,23.88,74.0,0.0,70.0,72.0,69.73333333333333,-0.29000000000000625,,67.0,69.0,78.0,62.0,,
2025-01-29 03:00:00,377.16,-6.350000000000023,0.0,,6.166666666666667,67.79333333333334,375.04,0.0,70.0,,23.963333333333335,74.0,0.0,70.0,72.0,69.81333333333333,-0.21999999999999886,,67.0,69.0,78.0,62.0,,
2025-01-29 03:15:00,375.03999999999996,10.599999999999966,0.0,,6.666666666666667,68.01,375.04,0.0,70.0,,24.676666666666666,74.0,0.0,70.0,72.0,69.84333333333333,-0.18000000000000682,,67.0,69.0,78.0,62.0,,
2025-01-29 03:30:00,373.6266666666667,-4.240000000000009,0.0,,7.333333333333333,68.33999999999999,375.04,0.0,70.0,,25.176666666666666,74.0,0.0,70.0,72.0,69.86666666666666,-0.15000000000000568,,67.0,69.0,78.0,62.0,,
