time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 21:30:00,1148.4333333333334,-61.450000000000045,0.0,100.0,77.65666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.20333333333333,-0.7600000000000051,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 21:45:00,1143.49,-42.37999999999988,0.0,100.0,77.65666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.08,-0.8499999999999943,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 22:00:00,1147.7266666666667,-57.210000000000036,0.0,100.0,77.75666666666666,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.99666666666667,-0.9899999999999949,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 22:15:00,1153.38,-46.61999999999989,0.0,100.0,77.62666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.87333333333333,-1.0100000000000051,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 22:30:00,1154.7933333333333,-55.08999999999992,0.0,100.0,77.35333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.85000000000001,-1.1400000000000006,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 22:45:00,1154.0833333333333,-38.13999999999987,0.0,100.0,77.07,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.74,-1.1700000000000017,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 23:00:00,1147.0233333333333,-46.61999999999989,0.0,100.0,76.76666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.67,-1.2600000000000051,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 23:15:00,1135.72,-57.210000000000036,0.0,100.0,76.50666666666666,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.59666666666668,-1.3900000000000006,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 23:30:00,1123.0066666666667,-65.69000000000005,0.0,100.0,76.24333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.59,-1.3900000000000006,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-28 23:45:00,1117.3566666666668,-80.51999999999998,0.0,100.0,76.23333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.58666666666666,-1.4099999999999966,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 00:00:00,1115.2366666666667,-80.51999999999998,0.0,100.0,75.91000000000001,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.54666666666667,-1.4200000000000017,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 00:15:00,1123.7133333333334,-91.11999999999989,0.0,100.0,75.71,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.47666666666667,-1.5,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 00:30:00,1124.4166666666667,-84.75999999999999,0.0,100.0,75.52,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.47,-1.5300000000000011,,67.0,69.0,1.0,-1.0,85.0,55.0,,
