time,AirFlow,Air_Flow_Diff,AirflowSpRht,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 05:15:00,859.56,21.190000000000055,,0.0,71.5,82.32000000000001,873.6866666666666,0.0,70.0,54.946666666666665,74.0,0.0,70.0,0.0,72.0,69.87666666666667,-0.060000000000002274,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 05:30:00,878.63,-6.360000000000014,,0.0,72.5,82.17,880.0433333333334,0.0,70.0,55.73333333333333,74.0,0.0,70.0,0.0,72.0,69.85333333333334,-0.06999999999999318,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 05:45:00,895.5799999999999,0.0,,0.0,75.0,81.23666666666666,899.1133333333333,0.0,70.0,58.76333333333334,74.0,0.0,70.0,0.0,72.0,69.77666666666666,-0.20000000000000284,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 06:00:00,909.7033333333334,-8.480000000000018,,0.0,77.16666666666667,80.85333333333334,916.77,0.0,70.0,60.906666666666666,74.0,0.0,70.0,0.0,72.0,69.74,-0.269999999999996,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 06:15:00,935.1333333333333,-6.360000000000014,,0.0,79.83333333333333,84.51333333333334,933.7199999999999,0.0,70.0,63.26333333333334,74.0,0.0,70.0,0.0,72.0,69.71333333333332,-0.29000000000000625,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 06:30:00,937.9566666666666,0.0,,0.0,79.16666666666667,84.83,935.1333333333333,0.0,70.0,63.53666666666667,74.0,0.0,70.0,0.0,72.0,69.79333333333334,-0.3299999999999983,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 06:45:00,928.7766666666666,-4.240000000000009,,0.0,78.66666666666667,83.36666666666666,924.5366666666667,0.0,70.0,62.35,74.0,0.0,70.0,0.0,72.0,69.89666666666666,-0.15000000000000568,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 07:00:00,930.1866666666666,14.839999999999918,,0.0,79.83333333333333,85.45333333333333,940.7800000000001,0.0,70.0,64.11,74.0,0.0,70.0,0.0,72.0,69.85,-0.09000000000000341,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 07:15:00,948.5533333333333,-6.360000000000014,,0.0,80.16666666666667,85.63999999999999,943.61,0.0,70.0,64.58,74.0,0.0,70.0,0.0,72.0,69.87,-0.15000000000000568,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-29 07:30:00,942.1933333333333,2.1200000000000045,,0.0,79.5,85.59666666666665,939.3733333333333,0.0,70.0,63.43000000000001,74.0,0.0,70.0,0.0,72.0,69.96666666666665,-0.1599999999999966,,67.0,69.0,1.0,-1.0,68.0,68.0,,
