time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 05:45:00,1029.0733333333335,-586.93,0.0,100.0,98.48333333333333,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.13666666666667,-0.8700000000000045,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 06:00:00,1069.3266666666666,-610.23,0.0,100.0,100.98666666666666,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.20333333333333,-0.8499999999999943,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 06:15:00,975.39,-540.31,0.0,100.0,97.47333333333334,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.24,-0.7600000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 06:30:00,1012.8233333333334,-620.83,0.0,100.0,97.00666666666666,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.31666666666666,-0.7600000000000051,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 06:45:00,1007.1766666666667,-593.28,0.0,100.0,100.94,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.39666666666666,-0.6500000000000057,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 07:00:00,1043.1933333333334,-612.35,0.0,100.0,106.00999999999999,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.42666666666666,-0.5999999999999943,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 07:15:00,1026.9466666666667,-542.4300000000001,0.0,100.0,103.26333333333334,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.41333333333334,-0.5600000000000023,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 07:30:00,1005.0566666666667,-548.79,0.0,100.0,105.17,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.40666666666668,-0.5999999999999943,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 07:45:00,1041.0766666666666,-646.25,0.0,100.0,97.27333333333333,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.40666666666668,-0.5999999999999943,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 08:00:00,1002.2266666666666,-578.45,0.0,100.0,98.29333333333334,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.40666666666668,-0.5999999999999943,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 08:15:00,1041.7833333333335,-606.0,0.0,100.0,99.21333333333332,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.39666666666666,-0.5799999999999983,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-29 08:30:00,997.2866666666667,-629.3,0.0,100.0,99.44666666666667,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.38333333333334,-0.6099999999999994,,67.0,69.0,1.0,-1.0,78.0,68.0,,
