time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 07:30:00,149.73333333333332,0.0,0.0,4.166666666666667,65.55,152.56,0.0,68.0,0.0,74.0,0.0,70.0,406.3333333333333,0.0,68.00666666666666,0.01999999999999602,,67.0,69.0,68.0,68.0,,
2025-01-29 07:45:00,151.14666666666668,-4.240000000000009,0.0,5.5,65.57666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,406.0,0.0,68.01333333333334,0.01999999999999602,,67.0,69.0,68.0,68.0,,
2025-01-29 08:00:00,150.44,0.0,0.0,6.333333333333333,65.59666666666666,152.56,0.0,68.0,0.5033333333333333,74.0,0.0,70.0,408.0,0.0,67.99,-0.04000000000000625,,67.0,69.0,68.0,68.0,,
2025-01-29 08:15:00,150.44,-2.1200000000000045,0.0,6.0,65.61,152.56,0.0,68.0,0.9133333333333334,74.0,0.0,70.0,407.3333333333333,0.0,67.96333333333332,-0.06999999999999318,,67.0,69.0,68.0,68.0,,
2025-01-29 08:30:00,151.85333333333332,-2.1200000000000045,0.0,5.333333333333333,65.61666666666667,152.56,0.0,68.0,1.0966666666666667,74.0,0.0,70.0,408.0,0.0,67.97666666666667,-0.06999999999999318,,67.0,69.0,68.0,68.0,,
2025-01-29 08:45:00,150.44,-2.1200000000000045,0.0,5.5,65.57666666666667,152.56,0.0,68.0,2.3133333333333335,74.0,0.0,70.0,409.0,0.0,67.91666666666667,0.0,,67.0,69.0,68.0,68.0,,
2025-01-29 09:00:00,150.44,-2.1200000000000045,0.0,5.5,65.55333333333333,152.56,0.0,68.0,2.1300000000000003,74.0,0.0,70.0,410.0,0.0,67.94666666666666,-0.09000000000000341,,67.0,69.0,68.0,68.0,,
2025-01-29 09:15:00,152.56,-2.1200000000000045,0.0,6.833333333333333,65.45666666666666,152.56,0.0,68.0,2.9599999999999995,74.0,0.0,70.0,409.3333333333333,0.0,67.91666666666667,0.01999999999999602,,67.0,69.0,68.0,68.0,,
2025-01-29 09:30:00,151.85333333333332,0.0,0.0,7.0,65.48,152.56,0.0,68.0,3.3699999999999997,74.0,0.0,70.0,411.6666666666667,0.0,67.93,-0.09000000000000341,,67.0,69.0,68.0,68.0,,
2025-01-29 09:45:00,153.26666666666668,0.0,0.0,6.666666666666667,65.45333333333333,152.56,0.0,68.0,4.13,74.0,0.0,70.0,411.0,0.0,67.91666666666667,-0.04999999999999716,,67.0,69.0,68.0,68.0,,
2025-01-29 10:00:00,153.26666666666668,4.240000000000009,0.0,5.666666666666667,65.39,152.56,0.0,68.0,4.93,74.0,0.0,70.0,409.6666666666667,0.0,67.89666666666666,-0.09000000000000341,,67.0,69.0,68.0,68.0,,
2025-01-29 10:15:00,149.73333333333332,0.0,0.0,4.833333333333333,65.28333333333335,152.56,0.0,68.0,6.239999999999999,74.0,0.0,70.0,409.3333333333333,0.0,67.89,-0.10999999999999943,,67.0,69.0,68.0,68.0,,
2025-01-29 10:30:00,150.44,-2.1200000000000045,0.0,4.333333333333333,65.22,152.56,0.0,68.0,8.163333333333334,74.0,0.0,70.0,408.0,0.0,67.85000000000001,-0.10999999999999943,,67.0,69.0,68.0,68.0,,
2025-01-29 10:45:00,151.14666666666668,-4.240000000000009,0.0,4.0,65.17333333333333,152.56,0.0,68.0,9.57,74.0,0.0,70.0,409.3333333333333,0.0,67.8,-0.14000000000000057,,67.0,69.0,68.0,68.0,,
2025-01-29 11:00:00,153.26666666666668,-2.1200000000000045,0.0,4.0,65.43666666666667,152.56,0.0,68.0,11.87,74.0,0.0,70.0,409.6666666666667,0.0,67.78,-0.21999999999999886,,67.0,69.0,68.0,68.0,,
2025-01-29 11:15:00,151.85333333333332,0.0,0.0,4.5,65.51666666666667,152.56,0.0,68.0,12.113333333333335,74.0,0.0,70.0,409.0,0.0,67.82,-0.21999999999999886,,67.0,69.0,68.0,68.0,,
