time,ClgPct,ClgStg02Cmd,EffRmSp,HtgPct,HtgStg01Cmd,HtgStg02Cmd,MixAirTemp,OccCmd,OccStatus,OutAirDmprFbk,OutAirHum,OutAirTemp,RmSp,RmTemp,SuplFanSpd,record_index
2025-02-11 01:30:00,0.0,1.0,68.2,0.0,1.0,1.0,63.03333333333333,1.0,1.0,0.0,32.666666666666664,50.1,70.0,68.26666666666667,100.0,1064
2025-02-11 01:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.53333333333333,1.0,1.0,0.0,32.0,49.4,70.0,67.46666666666665,100.0,1065
2025-02-11 02:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.4,1.0,1.0,0.0,32.333333333333336,49.4,70.0,68.63333333333334,100.0,1066
2025-02-11 02:15:00,0.0,1.0,68.2,0.0,1.0,1.0,63.16666666666666,1.0,1.0,0.0,33.0,50.6,70.0,68.26666666666667,100.0,1067
2025-02-11 02:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.66666666666666,1.0,1.0,0.0,33.0,50.2,70.0,67.46666666666665,100.0,1068
2025-02-11 02:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.0,1.0,1.0,0.0,33.0,49.4,70.0,68.13333333333334,100.0,1069
2025-02-11 03:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.36666666666667,1.0,1.0,0.0,33.333333333333336,50.8,70.0,68.96666666666665,100.0,1070
2025-02-11 03:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.56666666666666,1.0,1.0,0.0,34.333333333333336,49.43333333333334,70.0,67.56666666666666,100.0,1071
2025-02-11 03:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.36666666666667,1.0,1.0,0.0,34.666666666666664,48.7,70.0,67.3,100.0,1072
2025-02-11 03:45:00,0.0,1.0,68.2,0.0,1.0,1.0,63.8,1.0,1.0,0.0,34.0,49.73333333333333,70.0,69.7,100.0,1073
2025-02-11 04:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.86666666666667,1.0,1.0,0.0,33.666666666666664,49.66666666666666,70.0,67.86666666666666,100.0,1074
2025-02-11 04:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.53333333333333,1.0,1.0,0.0,33.0,48.833333333333336,70.0,67.43333333333334,100.0,1075
2025-02-11 04:30:00,0.0,1.0,68.2,0.0,1.0,1.0,63.1,1.0,1.0,0.0,32.0,48.73333333333333,70.0,68.36666666666666,100.0,1076
2025-02-11 04:45:00,0.0,1.0,68.2,0.0,1.0,1.0,63.2,1.0,1.0,0.0,32.0,49.76666666666667,70.0,68.43333333333334,100.0,1077
2025-02-11 05:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.63333333333333,1.0,1.0,0.0,32.0,49.63333333333333,70.0,69.23333333333333,100.0,1078
2025-02-11 05:15:00,0.0,1.0,68.2,0.0,1.0,1.0,63.3,1.0,1.0,0.0,31.0,50.333333333333336,70.0,68.46666666666667,100.0,1079
2025-02-11 05:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.2,1.0,1.0,0.0,31.33333333333333,48.76666666666667,70.0,68.7,100.0,1080
2025-02-11 05:45:00,0.0,1.0,68.2,0.0,1.0,1.0,63.4,1.0,1.0,0.0,33.0,49.06666666666666,70.0,69.03333333333335,100.0,1081
2025-02-11 06:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.833333333333336,1.0,1.0,0.0,33.0,48.73333333333333,70.0,67.96666666666667,100.0,1082
2025-02-11 06:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.36666666666667,1.0,1.0,0.0,34.0,48.5,70.0,68.89999999999999,100.0,1083
2025-02-11 06:30:00,0.0,1.0,68.2,0.0,1.0,1.0,63.23333333333333,1.0,1.0,0.0,34.0,49.66666666666666,70.0,68.56666666666666,100.0,1084
2025-02-11 06:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.1,1.0,1.0,0.0,35.0,48.43333333333334,70.0,68.56666666666666,100.0,1085
2025-02-11 07:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.36666666666667,1.0,1.0,0.0,37.0,48.4,70.0,68.89999999999999,100.0,1086
2025-02-11 07:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.20000000000001,1.0,1.0,0.0,36.333333333333336,48.93333333333334,70.0,68.7,100.0,1087
2025-02-11 07:30:00,0.0,1.0,68.2,0.0,1.0,1.0,63.36666666666667,1.0,1.0,0.0,35.666666666666664,49.53333333333333,70.0,68.8,100.0,1088
2025-02-11 07:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.76666666666667,1.0,1.0,0.0,36.333333333333336,48.76666666666667,70.0,67.76666666666667,100.0,1089
2025-02-11 08:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.63333333333333,1.0,1.0,0.0,36.66666666666666,49.26666666666667,70.0,69.46666666666667,100.0,1090
2025-02-11 08:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.833333333333336,1.0,1.0,0.0,36.333333333333336,49.06666666666666,70.0,67.86666666666666,100.0,1091
2025-02-11 08:30:00,0.0,1.0,68.2,0.0,1.0,1.0,63.96666666666667,1.0,1.0,0.0,36.333333333333336,49.63333333333333,70.0,70.2,100.0,1092
2025-02-11 08:45:00,0.0,1.0,68.2,0.0,1.0,1.0,63.03333333333333,1.0,1.0,0.0,36.333333333333336,50.06666666666666,70.0,68.33333333333333,100.0,1093
2025-02-11 09:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.70000000000001,1.0,1.0,0.0,36.66666666666666,48.633333333333326,70.0,67.7,100.0,1094
2025-02-11 09:15:00,0.0,1.0,68.2,0.0,1.0,1.0,63.56666666666666,1.0,1.0,0.0,42.0,47.26666666666667,70.0,69.63333333333333,100.0,1095
2025-02-11 09:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.5,1.0,1.0,0.0,54.0,43.63333333333333,70.0,68.5,100.0,1096
2025-02-11 09:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.46666666666667,1.0,1.0,0.0,61.0,43.03333333333333,70.0,69.13333333333333,100.0,1097
2025-02-11 10:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.05,1.0,1.0,0.0,63.0,42.55,70.0,70.05,100.0,1098
2025-02-11 10:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.26666666666667,1.0,1.0,0.0,62.333333333333336,43.4,70.0,68.23333333333333,100.0,1099
2025-02-11 10:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.9,1.0,1.0,0.0,59.66666666666666,44.43333333333334,70.0,69.89999999999999,100.0,1100
2025-02-11 10:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.2,1.0,1.0,0.0,57.0,44.23333333333333,70.0,68.16666666666667,100.0,1101
2025-02-11 11:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.76666666666667,1.0,1.0,0.0,56.0,44.1,70.0,69.53333333333335,100.0,1102
2025-02-11 11:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.36666666666667,1.0,1.0,0.0,56.66666666666666,43.76666666666667,70.0,68.60000000000001,100.0,1103
2025-02-11 11:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.26666666666667,1.0,1.0,0.0,57.0,44.56666666666666,70.0,68.33333333333333,100.0,1104
2025-02-11 11:45:00,0.0,1.0,68.2,0.0,1.0,1.0,61.76666666666667,1.0,1.0,0.0,57.0,43.7,70.0,67.39999999999999,100.0,1105
2025-02-11 12:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.53333333333333,1.0,1.0,0.0,57.0,43.7,70.0,69.06666666666666,100.0,1106
2025-02-11 12:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.46666666666667,1.0,1.0,0.0,57.0,44.2,70.0,68.66666666666667,100.0,1107
2025-02-11 12:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.56666666666666,1.0,1.0,0.0,57.0,44.70000000000001,70.0,69.13333333333333,100.0,1108
2025-02-11 12:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.333333333333336,1.0,1.0,0.0,57.0,43.833333333333336,70.0,68.7,100.0,1109
2025-02-11 13:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.36666666666667,1.0,1.0,0.0,56.66666666666666,44.4,70.0,68.43333333333334,100.0,1110
2025-02-11 13:15:00,0.0,1.0,68.2,0.0,1.0,1.0,63.03333333333333,1.0,1.0,0.0,57.0,44.43333333333334,70.0,69.76666666666667,100.0,1111
2025-02-11 13:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.2,1.0,1.0,0.0,56.0,44.53333333333333,70.0,68.23333333333333,100.0,1112
2025-02-11 13:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.333333333333336,1.0,1.0,0.0,56.66666666666666,44.23333333333333,70.0,68.73333333333333,100.0,1113
2025-02-11 14:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.36666666666667,1.0,1.0,0.0,56.0,45.23333333333333,70.0,68.86666666666667,100.0,1114
2025-02-11 14:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.23333333333333,1.0,1.0,0.0,56.0,44.833333333333336,70.0,68.56666666666666,100.0,1115
2025-02-11 14:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.63333333333333,1.0,1.0,0.0,56.0,45.6,70.0,69.3,100.0,1116
2025-02-11 14:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.1,1.0,1.0,0.0,56.0,45.56666666666666,70.0,67.93333333333334,100.0,1117
2025-02-11 15:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.66666666666666,1.0,1.0,0.0,56.0,45.6,70.0,69.13333333333333,100.0,1118
2025-02-11 15:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.333333333333336,1.0,1.0,0.0,56.0,47.2,70.0,68.33333333333333,100.0,1119
2025-02-11 15:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,61.9,1.0,1.0,0.0,56.0,46.26666666666667,70.0,67.86666666666667,100.0,1120
2025-02-11 15:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.86666666666667,1.0,1.0,0.0,56.0,46.56666666666666,70.0,69.73333333333333,100.0,1121
2025-02-11 16:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.23333333333333,1.0,1.0,0.0,55.0,46.1,70.0,68.06666666666666,100.0,1122
2025-02-11 16:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.03333333333333,1.0,1.0,0.0,55.0,46.46666666666667,70.0,67.63333333333333,100.0,1123
2025-02-11 16:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,61.79999999999999,1.0,1.0,0.0,55.333333333333336,45.23333333333333,70.0,67.33333333333333,100.0,1124
2025-02-11 16:45:00,0.0,1.0,68.2,0.0,1.0,1.0,63.0,1.0,1.0,0.0,56.0,46.9,70.0,69.73333333333333,100.0,1125
2025-02-11 17:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.23333333333333,1.0,1.0,0.0,55.66666666666666,47.1,70.0,68.23333333333333,100.0,1126
2025-02-11 17:15:00,0.0,1.0,68.2,0.0,1.0,1.0,61.5,1.0,1.0,0.0,55.0,46.5,70.0,67.43333333333334,100.0,1127
2025-02-11 17:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,61.9,1.0,1.0,0.0,55.333333333333336,46.03333333333333,70.0,68.06666666666666,100.0,1128
2025-02-11 17:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.4,1.0,1.0,0.0,55.66666666666666,47.23333333333333,70.0,68.89999999999999,100.0,1129
2025-02-11 18:00:00,0.0,1.0,68.2,0.0,1.0,1.0,61.9,1.0,1.0,0.0,56.0,47.06666666666666,70.0,67.83333333333333,100.0,1130
2025-02-11 18:15:00,0.0,1.0,68.2,0.0,1.0,1.0,61.86666666666667,1.0,1.0,0.0,56.0,46.3,70.0,67.6,100.0,1131
2025-02-11 18:30:00,0.0,1.0,68.2,0.0,1.0,1.0,61.79999999999999,1.0,1.0,0.0,56.0,45.56666666666666,70.0,67.66666666666667,100.0,1132
2025-02-11 18:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,61.79999999999999,1.0,1.0,0.0,56.0,45.76666666666667,70.0,67.8,100.0,1133
2025-02-11 19:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.8,1.0,1.0,0.0,56.0,46.9,70.0,69.76666666666667,100.0,1134
2025-02-11 19:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.36666666666667,1.0,1.0,0.0,55.0,47.3,70.0,68.46666666666667,100.0,1135
2025-02-11 19:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.6,1.0,1.0,0.0,56.0,46.36666666666667,70.0,69.10000000000001,100.0,1136
2025-02-11 19:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.46666666666667,1.0,1.0,0.0,56.333333333333336,45.8,70.0,68.73333333333333,100.0,1137
2025-02-11 20:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.36666666666667,1.0,1.0,0.0,57.0,46.26666666666667,70.0,68.93333333333334,100.0,1138
2025-02-11 20:15:00,0.0,1.0,68.2,0.0,1.0,1.0,61.96666666666667,1.0,1.0,0.0,57.66666666666666,45.96666666666667,70.0,67.86666666666666,100.0,1139
2025-02-11 20:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.6,1.0,1.0,0.0,58.0,45.16666666666666,70.0,68.83333333333333,100.0,1140
2025-02-11 20:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.333333333333336,1.0,1.0,0.0,58.0,44.86666666666667,70.0,68.73333333333333,100.0,1141
2025-02-11 21:00:00,0.0,1.0,68.2,0.0,1.0,1.0,61.9,1.0,1.0,0.0,58.333333333333336,44.4,70.0,67.86666666666666,100.0,1142
2025-02-11 21:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.833333333333336,1.0,1.0,0.0,59.0,44.4,70.0,69.53333333333335,100.0,1143
2025-02-11 21:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.46666666666667,1.0,1.0,0.0,58.333333333333336,44.93333333333334,70.0,68.46666666666667,100.0,1144
2025-02-11 21:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.73333333333333,1.0,1.0,0.0,58.0,44.833333333333336,70.0,69.33333333333333,100.0,1145
2025-02-11 22:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.46666666666667,1.0,1.0,0.0,58.66666666666666,44.43333333333334,70.0,68.5,100.0,1146
2025-02-11 22:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.36666666666667,1.0,1.0,0.0,59.0,44.53333333333333,70.0,68.73333333333333,100.0,1147
2025-02-11 22:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.56666666666666,1.0,1.0,0.0,59.0,44.63333333333333,70.0,68.56666666666666,100.0,1148
2025-02-11 22:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.4,1.0,1.0,0.0,58.66666666666666,45.66666666666666,70.0,68.76666666666667,100.0,1149
2025-02-11 23:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.7,1.0,1.0,0.0,58.0,44.4,70.0,68.66666666666667,100.0,1150
2025-02-11 23:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.26666666666667,1.0,1.0,0.0,58.66666666666666,45.03333333333333,70.0,68.5,100.0,1151
2025-02-11 23:30:00,0.0,1.0,68.2,0.0,1.3333333333333333,1.0,62.93333333333334,1.0,1.0,0.0,59.0,44.73333333333333,70.0,69.26666666666667,100.0,1152
2025-02-11 23:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.06666666666666,1.0,1.0,0.0,59.0,44.7,70.0,67.96666666666667,100.0,1153
2025-02-12 00:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,61.66666666666666,1.0,1.0,0.0,59.0,43.96666666666667,70.0,67.16666666666667,100.0,1154
2025-02-12 00:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.8,1.0,1.0,0.0,59.0,44.73333333333333,70.0,69.46666666666667,100.0,1155
2025-02-12 00:30:00,0.0,1.0,68.2,0.0,1.0,1.0,61.86666666666667,1.0,1.0,0.0,59.0,44.93333333333334,70.0,67.36666666666666,100.0,1156
2025-02-12 00:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.333333333333336,1.0,1.0,0.0,59.0,45.1,70.0,68.36666666666666,100.0,1157
2025-02-12 01:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.1,1.0,1.0,0.0,59.0,44.7,70.0,67.86666666666667,100.0,1158
2025-02-12 01:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.0,1.0,1.0,0.0,59.66666666666666,43.4,70.0,68.03333333333333,100.0,1159
2025-02-12 01:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.13333333333333,1.0,1.0,0.0,60.0,44.46666666666667,70.0,68.16666666666667,100.0,1160
2025-02-12 01:45:00,0.0,1.0,68.2,16.666666666666668,1.0,1.0,61.93333333333334,1.0,1.0,0.0,60.0,43.13333333333333,70.0,67.73333333333333,100.0,1161
2025-02-12 02:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.3,1.0,1.0,0.0,60.0,43.46666666666667,70.0,68.63333333333333,100.0,1162
2025-02-12 02:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,61.56666666666666,1.0,1.0,0.0,59.66666666666666,43.0,70.0,67.06666666666666,100.0,1163
2025-02-12 02:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.53333333333333,1.0,1.0,0.0,60.0,44.366666666666674,70.0,69.0,100.0,1164
2025-02-12 02:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,61.6,1.0,1.0,0.0,60.0,43.23333333333333,70.0,67.2,100.0,1165
2025-02-12 03:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.56666666666666,1.0,1.0,0.0,60.0,44.06666666666666,70.0,69.46666666666665,100.0,1166
2025-02-12 03:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.6,1.0,1.0,0.0,60.0,43.46666666666667,70.0,69.2,100.0,1167
2025-02-12 03:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.2,1.0,1.0,0.0,59.0,44.16666666666666,70.0,68.43333333333332,100.0,1168
2025-02-12 03:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.6,1.0,1.0,0.0,59.0,45.1,70.0,69.43333333333334,100.0,1169
2025-02-12 04:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.23333333333333,1.0,1.0,0.0,59.0,43.46666666666667,70.0,68.63333333333333,100.0,1170
2025-02-12 04:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.2,1.0,1.0,0.0,59.0,44.16666666666666,70.0,68.39999999999999,100.0,1171
2025-02-12 04:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.8,1.0,1.0,0.0,59.0,44.63333333333333,70.0,69.89999999999999,100.0,1172
2025-02-12 04:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.4,1.0,1.0,0.0,59.0,44.9,70.0,68.7,100.0,1173
2025-02-12 05:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.36666666666667,1.0,1.0,0.0,58.0,45.9,70.0,68.66666666666667,100.0,1174
2025-02-12 05:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.86666666666667,1.0,1.0,0.0,58.66666666666666,45.5,70.0,70.0,100.0,1175
2025-02-12 05:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.2,1.0,1.0,0.0,59.0,44.16666666666666,70.0,68.33333333333333,100.0,1176
2025-02-12 05:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.6,1.0,1.0,0.0,59.0,44.4,70.0,69.33333333333333,100.0,1177
2025-02-12 06:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.333333333333336,1.0,1.0,0.0,59.333333333333336,44.366666666666674,70.0,68.7,100.0,1178
2025-02-12 06:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.4,1.0,1.0,0.0,59.333333333333336,45.56666666666666,70.0,68.66666666666667,100.0,1179
2025-02-12 06:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.73333333333333,1.0,1.0,0.0,59.0,44.43333333333334,70.0,69.56666666666666,100.0,1180
2025-02-12 06:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.333333333333336,1.0,1.0,0.0,59.0,44.4,70.0,68.66666666666667,100.0,1181
2025-02-12 07:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.4,1.0,1.0,0.0,59.0,45.7,70.0,68.89999999999999,100.0,1182
2025-02-12 07:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.8,1.0,1.0,0.0,58.333333333333336,45.13333333333333,70.0,69.66666666666667,100.0,1183
2025-02-12 07:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.36666666666667,1.0,1.0,0.0,58.0,45.46666666666667,70.0,68.39999999999999,100.0,1184
2025-02-12 07:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.66666666666666,1.0,1.0,0.0,58.0,45.96666666666667,70.0,69.36666666666666,100.0,1185
2025-02-12 08:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.7,1.0,1.0,0.0,58.0,45.5,70.0,69.16666666666667,100.0,1186
2025-02-12 08:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.26666666666667,1.0,1.0,0.0,58.333333333333336,45.73333333333333,70.0,68.26666666666667,100.0,1187
2025-02-12 08:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.8,1.0,1.0,0.0,59.0,45.96666666666667,70.0,69.76666666666667,100.0,1188
2025-02-12 08:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,61.9,1.0,1.0,0.0,58.333333333333336,45.70000000000001,70.0,67.86666666666666,100.0,1189
2025-02-12 09:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,61.63333333333333,1.0,1.0,0.0,58.0,45.76666666666667,70.0,68.56666666666666,100.0,1190
2025-02-12 09:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.4,1.0,1.0,0.0,58.333333333333336,45.66666666666666,70.0,68.73333333333333,100.0,1191
2025-02-12 09:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.2,1.0,1.0,0.0,58.66666666666666,46.3,70.0,68.39999999999999,100.0,1192
2025-02-12 09:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.8,1.0,1.0,0.0,58.0,46.13333333333333,70.0,69.73333333333333,100.0,1193
2025-02-12 10:00:00,0.0,1.0,68.2,16.666666666666668,1.0,1.0,62.56666666666666,1.0,1.0,0.0,58.0,45.9,70.0,69.0,100.0,1194
2025-02-12 10:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.2,1.0,1.0,0.0,58.0,46.26666666666667,70.0,68.33333333333333,100.0,1195
2025-02-12 10:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.86666666666667,1.0,1.0,0.0,58.0,46.53333333333333,70.0,69.76666666666667,100.0,1196
2025-02-12 10:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.46666666666667,1.0,1.0,0.0,58.0,46.06666666666666,70.0,68.7,100.0,1197
2025-02-12 11:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.53333333333333,1.0,1.0,0.0,58.333333333333336,46.16666666666666,70.0,68.86666666666667,100.0,1198
2025-02-12 11:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.73333333333333,1.0,1.0,0.0,59.0,45.1,70.0,69.3,100.0,1199
2025-02-12 11:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.26666666666667,1.0,1.0,0.0,59.0,46.2,70.0,68.36666666666666,100.0,1200
2025-02-12 11:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.66666666666666,1.0,1.0,0.0,59.0,46.833333333333336,70.0,69.43333333333334,100.0,1201
2025-02-12 12:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.63333333333333,1.0,1.0,0.0,58.333333333333336,45.866666666666674,70.0,69.3,100.0,1202
2025-02-12 12:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.26666666666667,1.0,1.0,0.0,59.0,45.66666666666666,70.0,68.3,100.0,1203
2025-02-12 12:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.66666666666666,1.0,1.0,0.0,59.0,46.0,70.0,69.60000000000001,100.0,1204
2025-02-12 12:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.23333333333333,1.0,1.0,0.0,59.0,45.46666666666667,70.0,68.66666666666667,100.0,1205
2025-02-12 13:00:00,0.0,1.0,68.2,0.0,1.0,1.0,62.13333333333333,1.0,1.0,0.0,59.0,46.13333333333333,70.0,68.56666666666666,100.0,1206
2025-02-12 13:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.56666666666666,1.0,1.0,0.0,59.0,45.333333333333336,70.0,69.23333333333333,100.0,1207
2025-02-12 13:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.03333333333333,1.0,1.0,0.0,59.0,45.96666666666667,70.0,68.03333333333333,100.0,1208
2025-02-12 13:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.73333333333333,1.0,1.0,0.0,59.66666666666666,46.56666666666666,70.0,69.66666666666667,100.0,1209
2025-02-12 14:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,62.66666666666666,1.0,1.0,0.0,60.0,47.26666666666667,70.0,69.10000000000001,100.0,1210
2025-02-12 14:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.1,1.0,1.0,0.0,59.66666666666666,47.4,70.0,68.3,100.0,1211
2025-02-12 14:30:00,0.0,1.0,68.2,0.0,1.0,1.0,62.93333333333334,1.0,1.0,0.0,59.66666666666666,46.86666666666667,70.0,69.73333333333333,100.0,1212
2025-02-12 14:45:00,0.0,1.0,68.2,0.0,1.0,1.0,62.1,1.0,1.0,0.0,61.66666666666666,46.76666666666667,70.0,68.0,100.0,1213
2025-02-12 15:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.2,1.0,1.0,0.0,61.0,47.1,70.0,69.93333333333334,100.0,1214
2025-02-12 15:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.26666666666667,1.0,1.0,0.0,60.66666666666666,47.9,70.0,68.03333333333335,100.0,1215
2025-02-12 15:30:00,0.0,1.0,68.2,50.0,2.0,1.0,62.1,1.0,1.0,0.0,60.0,47.4,70.0,67.6,100.0,1216
2025-02-12 15:45:00,0.0,1.0,70.60000000000001,0.0,1.0,1.0,62.4,1.0,1.0,0.0,56.66666666666666,47.63333333333333,70.0,68.13333333333333,100.0,1217
2025-02-12 16:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.2,1.0,1.0,0.0,60.66666666666666,47.4,70.0,69.89999999999999,100.0,1218
2025-02-12 16:15:00,0.0,1.0,68.2,0.0,1.0,1.0,62.7,1.0,1.0,0.0,62.0,48.26666666666667,70.0,68.56666666666666,100.0,1219
