,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
127,2025-01-29 12:15:00,1012.8233333333332,0.0,84.16666666666667,85.82666666666667,1003.6433333333334,70.0,73.41333333333334,74.0,70.0,72.0,69.99,84.0,69.0,85.0,68.0
128,2025-01-29 12:30:00,1026.9533333333334,0.0,86.0,89.51666666666667,1025.54,70.0,75.97,74.0,70.0,72.0,69.85666666666667,84.0,69.0,85.0,68.0
129,2025-01-29 12:45:00,1014.2366666666668,0.0,84.83333333333333,85.58333333333333,1010.0033333333334,70.0,73.90666666666665,74.0,70.0,72.0,69.98,84.0,69.0,85.0,68.0
130,2025-01-29 13:00:00,1024.8300000000002,0.0,85.16666666666667,87.06666666666666,1017.77,70.0,75.19,74.0,70.0,72.0,69.93333333333334,84.0,69.0,85.0,68.0
131,2025-01-29 13:15:00,1014.9433333333332,0.0,85.33333333333333,85.69666666666666,1015.6466666666666,70.0,74.72666666666667,74.0,70.0,72.0,69.98,84.0,69.0,85.0,68.0
132,2025-01-29 13:30:00,1014.2366666666668,0.0,84.83333333333333,86.73666666666666,1011.41,70.0,74.08,74.0,70.0,72.0,70.00333333333333,84.0,69.0,85.0,68.0
133,2025-01-29 13:45:00,996.58,0.0,83.0,85.12666666666667,990.2233333333334,70.0,70.96666666666665,74.0,70.0,72.0,70.11333333333333,84.0,69.0,85.0,68.0
134,2025-01-29 14:00:00,1003.6433333333334,0.0,83.33333333333333,86.34666666666668,996.58,70.0,72.67333333333333,74.0,70.0,72.0,70.01666666666667,84.0,69.0,85.0,68.0
135,2025-01-29 14:15:00,993.0466666666666,0.0,82.66666666666667,86.58666666666666,999.4033333333332,70.0,72.43333333333334,74.0,70.0,72.0,70.01666666666667,84.0,69.0,85.0,68.0
136,2025-01-29 14:30:00,997.2866666666667,0.0,82.66666666666667,86.83333333333333,995.8733333333332,70.0,72.35000000000001,74.0,70.0,72.0,70.02666666666666,84.0,69.0,85.0,68.0
137,2025-01-29 14:45:00,987.4,0.0,81.66666666666667,86.92666666666666,995.8733333333332,70.0,71.62333333333333,74.0,70.0,72.0,70.02,84.0,69.0,85.0,68.0
138,2025-01-29 15:00:00,988.81,0.0,80.66666666666667,87.25999999999999,985.2766666666666,70.0,70.27666666666666,74.0,70.0,72.0,70.07000000000001,84.0,69.0,85.0,68.0
139,2025-01-29 15:15:00,967.62,0.0,79.33333333333333,83.50333333333333,968.33,70.0,67.69666666666666,74.0,70.0,72.0,70.15666666666668,84.0,69.0,85.0,68.0
140,2025-01-29 15:30:00,959.1466666666666,0.0,78.66666666666667,83.71666666666668,962.6766666666668,70.0,67.33,74.0,70.0,72.0,70.12,84.0,69.0,85.0,68.0
141,2025-01-29 15:45:00,971.1533333333332,0.0,79.66666666666667,86.39333333333333,977.5066666666668,70.0,69.23333333333333,74.0,70.0,72.0,69.99666666666667,84.0,69.0,85.0,68.0
142,2025-01-29 16:00:00,958.44,0.0,78.83333333333333,83.92666666666668,961.97,70.0,67.22666666666667,74.0,70.0,72.0,70.07000000000001,84.0,69.0,85.0,68.0
143,2025-01-29 16:15:00,944.3133333333334,0.0,77.5,82.79,942.9033333333332,70.0,65.11333333333333,74.0,70.0,72.0,70.15333333333332,84.0,69.0,85.0,68.0
144,2025-01-29 16:30:00,906.1766666666666,0.0,74.66666666666667,80.66000000000001,911.1166666666668,70.0,60.10999999999999,74.0,70.0,72.0,70.30666666666666,84.0,69.0,85.0,68.0
145,2025-01-29 16:45:00,897.6999999999999,0.0,73.5,80.92333333333333,892.7533333333334,70.0,57.50333333333333,74.0,70.0,72.0,70.29333333333334,84.0,69.0,85.0,68.0
146,2025-01-29 17:00:00,898.4033333333333,0.0,73.5,81.12666666666667,891.3433333333332,70.0,58.09333333333333,74.0,70.0,72.0,70.18333333333334,84.0,69.0,85.0,68.0
147,2025-01-29 17:15:00,880.7466666666666,0.0,72.5,81.32,880.75,70.0,56.05,74.0,70.0,72.0,70.2,84.0,69.0,85.0,68.0
148,2025-01-29 17:30:00,875.8066666666667,0.0,72.66666666666667,81.52333333333333,877.9233333333333,70.0,55.21,74.0,70.0,72.0,70.14,84.0,69.0,85.0,68.0
149,2025-01-29 17:45:00,870.1533333333333,0.0,72.5,81.64,875.8066666666667,70.0,55.21666666666667,74.0,70.0,72.0,70.11333333333333,84.0,69.0,85.0,68.0
150,2025-01-29 18:00:00,863.09,0.0,72.83333333333333,81.82333333333334,861.6766666666666,70.0,53.29,74.0,70.0,72.0,70.14333333333333,84.0,69.0,85.0,68.0
151,2025-01-29 18:15:00,841.1966666666667,0.0,72.33333333333333,81.74,839.7833333333333,70.0,50.36666666666667,74.0,70.0,72.0,70.25,84.0,69.0,85.0,68.0
152,2025-01-29 18:30:00,824.2433333333333,0.0,71.66666666666667,77.79666666666667,824.2433333333333,70.0,48.25,74.0,70.0,72.0,70.25,84.0,69.0,85.0,68.0
153,2025-01-29 18:45:00,815.77,0.0,71.5,77.92333333333333,812.2366666666667,70.0,46.39666666666667,74.0,70.0,72.0,70.25666666666666,84.0,69.0,85.0,68.0
154,2025-01-29 19:00:00,873.6866666666666,0.0,74.83333333333333,73.83333333333333,872.2733333333334,70.0,54.56666666666666,74.0,70.0,72.0,69.8,84.0,69.0,85.0,68.0
155,2025-01-29 19:15:00,942.9,0.0,77.83333333333333,75.02,935.8366666666668,70.0,63.57666666666668,74.0,70.0,72.0,69.5,84.0,69.0,85.0,68.0
156,2025-01-29 19:30:00,969.7433333333332,0.0,79.33333333333333,78.04333333333334,970.4466666666668,70.0,68.25,74.0,70.0,72.0,69.49333333333334,84.0,69.0,85.0,68.0
157,2025-01-29 19:45:00,962.6733333333332,0.0,78.0,76.93666666666667,961.97,70.0,67.08333333333333,74.0,70.0,72.0,69.67666666666666,84.0,69.0,85.0,68.0
158,2025-01-29 20:00:00,966.2066666666666,0.0,78.0,77.73,968.33,70.0,68.15333333333334,74.0,70.0,72.0,69.74666666666667,84.0,69.0,85.0,68.0
159,2025-01-29 20:15:00,954.9066666666668,0.0,76.16666666666667,76.94,955.6133333333332,70.0,66.23333333333333,74.0,70.0,72.0,69.88666666666666,84.0,69.0,85.0,68.0
160,2025-01-29 20:30:00,923.1266666666668,0.0,73.33333333333333,73.97,916.7666666666668,70.0,61.05666666666667,74.0,70.0,72.0,70.14,84.0,69.0,85.0,68.0
161,2025-01-29 20:45:00,886.4,0.0,71.0,73.51,887.8100000000001,70.0,57.07333333333333,74.0,70.0,72.0,70.27,84.0,69.0,85.0,68.0
162,2025-01-29 21:00:00,885.6933333333333,0.0,70.0,73.42333333333333,884.2800000000001,70.0,56.5,74.0,70.0,72.0,70.2,84.0,69.0,85.0,68.0
163,2025-01-29 21:15:00,877.2199999999999,0.0,69.5,73.47000000000001,876.5099999999999,70.0,55.303333333333335,74.0,70.0,72.0,70.19333333333333,84.0,69.0,85.0,68.0
164,2025-01-29 21:30:00,879.3366666666667,0.0,69.83333333333333,73.26666666666667,884.9833333333335,70.0,56.34,74.0,70.0,72.0,70.10333333333334,84.0,69.0,85.0,68.0
165,2025-01-29 21:45:00,885.6933333333333,0.0,70.16666666666667,73.10666666666667,881.4533333333334,70.0,56.32666666666666,74.0,70.0,72.0,70.07,84.0,69.0,85.0,68.0
