,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,oppMode
837,2025-02-06 03:15:00,637.0766666666667,0.0,100.0,84.45,1399.8733333333332,0.0,70.0,68.78,74.0,0.0,70.0,,72.0,70.0,,67.0,69.0,1.0,,68.0,68.0,0.0
838,2025-02-06 03:30:00,638.4866666666667,0.0,100.0,84.12,1401.993333333333,0.0,70.0,68.91666666666667,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
839,2025-02-06 03:45:00,637.0766666666667,0.0,100.0,84.26666666666667,1400.58,0.0,70.0,68.81666666666666,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
840,2025-02-06 04:00:00,635.6666666666666,0.0,100.0,84.27666666666667,1399.8733333333332,0.0,70.0,68.86666666666666,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
841,2025-02-06 04:15:00,634.2533333333332,0.0,100.0,83.50666666666667,1399.1666666666667,0.0,70.0,68.7,74.0,0.0,70.0,,72.0,69.99333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
842,2025-02-06 04:30:00,635.66,0.0,100.0,83.02333333333333,1391.4,0.0,70.0,67.93333333333334,74.0,0.0,70.0,,72.0,70.02666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
843,2025-02-06 04:45:00,633.5466666666666,0.0,100.0,82.77333333333333,1387.16,0.0,70.0,67.68,74.0,0.0,70.0,,72.0,70.03333333333335,,67.0,69.0,1.0,,68.0,68.0,0.0
844,2025-02-06 05:00:00,641.3133333333334,0.0,100.0,81.89,1397.0466666666664,0.0,70.0,68.46666666666667,74.0,0.0,70.0,,72.0,69.98666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
845,2025-02-06 05:15:00,630.01,0.0,100.0,83.39333333333333,1397.0466666666664,0.0,70.0,68.59333333333333,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
846,2025-02-06 05:30:00,634.2533333333333,0.0,100.0,83.0,1397.753333333333,0.0,70.0,68.54666666666667,74.0,0.0,70.0,,72.0,69.99333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
847,2025-02-06 05:45:00,632.84,0.0,100.0,82.75,1395.6333333333332,0.0,70.0,68.51333333333334,74.0,0.0,70.0,,72.0,69.98666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
848,2025-02-06 06:00:00,632.1333333333333,0.0,100.0,82.89,1377.9800000000002,0.0,70.0,66.83666666666666,74.0,0.0,70.0,,72.0,70.06,,67.0,69.0,1.0,,68.0,68.0,0.0
849,2025-02-06 06:15:00,639.1933333333333,0.0,100.0,82.00333333333333,1378.6866666666667,0.0,70.0,67.04,74.0,0.0,70.0,,72.0,70.04,,67.0,69.0,1.0,,68.0,68.0,0.0
850,2025-02-06 06:30:00,634.25,0.0,100.0,82.08666666666666,1389.2833333333335,0.0,70.0,67.71,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
851,2025-02-06 06:45:00,630.0133333333333,0.0,100.0,81.98666666666666,1375.1533333333334,0.0,70.0,66.75666666666666,74.0,0.0,70.0,,72.0,70.02333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
852,2025-02-06 07:00:00,630.0133333333333,0.0,100.0,82.24,1380.0966666666666,0.0,70.0,66.58,74.0,0.0,70.0,,72.0,70.01,,67.0,69.0,1.0,,68.0,68.0,0.0
853,2025-02-06 07:15:00,637.78,0.0,100.0,82.23333333333333,1369.503333333333,0.0,70.0,66.17333333333333,74.0,0.0,70.0,,72.0,70.04666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
854,2025-02-06 07:30:00,632.8433333333332,0.0,100.0,82.57333333333334,1351.14,0.0,70.0,64.70333333333333,74.0,0.0,70.0,,72.0,70.09666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
855,2025-02-06 07:45:00,634.25,0.0,100.0,82.67,1334.1866666666667,0.0,70.0,63.10333333333333,74.0,0.0,70.0,,72.0,70.11333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
856,2025-02-06 08:00:00,628.6,0.0,100.0,80.94,1329.243333333333,0.0,70.0,62.73666666666667,74.0,0.0,70.0,,72.0,70.09,,67.0,69.0,1.0,,68.0,68.0,0.0
857,2025-02-06 08:15:00,646.2566666666667,0.0,100.0,81.87666666666667,1336.31,0.0,70.0,63.156666666666666,74.0,0.0,70.0,,72.0,70.04,,67.0,69.0,1.0,,68.0,68.0,0.0
858,2025-02-06 08:30:00,703.4699999999999,0.0,100.0,80.62333333333333,1324.3,0.0,70.0,62.19,74.0,0.0,70.0,,72.0,70.05666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
859,2025-02-06 08:45:00,1056.6166666666668,0.0,100.0,79.68666666666667,1322.8866666666663,0.0,70.0,62.28333333333333,74.0,0.0,70.0,,72.0,70.03,,67.0,69.0,1.0,,68.0,68.0,0.0
860,2025-02-06 09:00:00,1174.5633333333333,0.0,100.0,77.97,1309.4666666666665,0.0,70.0,61.09333333333333,74.0,0.0,70.0,,72.0,70.07666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
861,2025-02-06 09:15:00,1109.5866666666668,0.0,100.0,77.93666666666667,1243.0733333333335,0.0,70.0,55.53666666666667,74.0,0.0,70.0,,72.0,70.29333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
862,2025-02-06 09:30:00,1105.35,0.0,100.0,76.21333333333332,1186.57,0.0,70.0,50.48333333333333,74.0,0.0,70.0,,72.0,70.39,,67.0,69.0,1.0,,68.0,68.0,0.0
863,2025-02-06 09:45:00,1122.3,0.0,100.0,75.83999999999999,1179.513333333333,0.0,70.0,49.93666666666667,74.0,0.0,70.0,,72.0,70.29333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
864,2025-02-06 10:00:00,1127.243333333333,0.0,100.0,74.29333333333334,1171.0333333333335,0.0,70.0,49.10666666666666,74.0,0.0,70.0,,72.0,70.22666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
865,2025-02-06 10:15:00,1138.5433333333333,0.0,100.0,74.43333333333334,1171.74,0.0,70.0,49.32666666666668,74.0,0.0,70.0,,72.0,70.16333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
866,2025-02-06 10:30:00,1144.9,0.0,100.0,76.14333333333333,1185.87,0.0,70.0,50.55,74.0,0.0,70.0,,72.0,70.05333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
867,2025-02-06 10:45:00,1128.6566666666668,0.0,100.0,75.84333333333333,1192.93,0.0,70.0,51.10333333333333,74.0,0.0,70.0,,72.0,70.02,,67.0,69.0,1.0,,68.0,68.0,0.0
868,2025-02-06 11:00:00,1142.7833333333333,0.0,100.0,74.16333333333334,1177.39,0.0,70.0,50.04,74.0,0.0,70.0,,72.0,70.05333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
869,2025-02-06 11:15:00,1137.13,0.0,100.0,74.02333333333333,1175.27,0.0,70.0,49.49,74.0,0.0,70.0,,72.0,70.05333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
870,2025-02-06 11:30:00,1132.1866666666667,0.0,100.0,75.16,1180.2166666666667,0.0,70.0,50.03333333333333,74.0,0.0,70.0,,72.0,70.01666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
871,2025-02-06 11:45:00,1159.03,0.0,100.0,75.78666666666668,1196.46,0.0,70.0,50.97,74.0,0.0,70.0,,72.0,69.94333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
872,2025-02-06 12:00:00,1144.1933333333334,0.0,100.0,75.28333333333335,1252.9633333333334,0.0,70.0,56.13666666666666,74.0,0.0,70.0,,72.0,69.75333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
873,2025-02-06 12:15:00,1166.7933333333333,0.0,100.0,76.33333333333333,1328.54,0.0,70.0,62.52666666666666,74.0,0.0,70.0,,72.0,69.56333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
874,2025-02-06 12:30:00,1179.51,0.0,100.0,77.95333333333333,1404.1133333333337,0.0,70.0,69.22666666666667,74.0,0.0,70.0,,72.0,69.40666666666668,,67.0,69.0,1.0,,68.0,68.0,0.0
875,2025-02-06 12:45:00,1241.6633333333332,0.0,100.0,80.39,1466.9733333333334,0.0,70.0,74.43,74.0,0.0,70.0,,72.0,69.38666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
876,2025-02-06 13:00:00,1184.45,0.0,100.0,81.72,1487.4533333333331,0.0,70.0,76.26,74.0,0.0,70.0,,72.0,69.5,,67.0,69.0,1.0,,68.0,68.0,0.0
877,2025-02-06 13:15:00,1032.6,0.0,100.0,82.82000000000001,1483.2166666666665,0.0,70.0,75.64,74.0,0.0,70.0,,72.0,69.67,,67.0,69.0,1.0,,68.0,68.0,0.0
878,2025-02-06 13:30:00,1003.6433333333332,0.0,100.0,82.63,1474.74,0.0,70.0,75.36,74.0,0.0,70.0,,72.0,69.78333333333335,,67.0,69.0,1.0,,68.0,68.0,0.0
879,2025-02-06 13:45:00,984.5733333333332,0.0,100.0,82.32666666666667,1472.6233333333332,0.0,70.0,74.81666666666666,74.0,0.0,70.0,,72.0,69.86666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
880,2025-02-06 14:00:00,995.87,0.0,100.0,81.27,1481.1,0.0,70.0,75.11,74.0,0.0,70.0,,72.0,69.85,,67.0,69.0,1.0,,68.0,68.0,0.0
881,2025-02-06 14:15:00,940.7825,0.0,100.0,83.03999999999999,1480.04,0.0,70.0,75.91,74.0,0.0,70.0,,72.0,69.8975,,67.0,69.0,1.0,,68.0,68.0,0.0
882,2025-02-06 14:30:00,946.4333333333334,0.0,100.0,82.62333333333333,1481.0966666666666,0.0,70.0,75.80333333333334,74.0,0.0,70.0,,72.0,69.91333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
883,2025-02-06 14:45:00,924.8875,0.0,100.0,82.38499999999999,1473.6799999999998,0.0,70.0,75.10249999999999,74.0,0.0,70.0,,72.0,69.97,,67.0,69.0,1.0,,68.0,68.0,0.0
884,2025-02-06 15:00:00,924.54,0.0,100.0,81.7,1465.5600000000002,0.0,70.0,74.54333333333334,74.0,0.0,70.0,,72.0,70.0,,67.0,69.0,1.0,,68.0,68.0,0.0
885,2025-02-06 15:15:00,920.3,0.0,100.0,83.06666666666666,1471.9133333333332,0.0,70.0,74.96333333333332,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
886,2025-02-06 15:30:00,919.5933333333334,0.0,100.0,82.41333333333334,1472.62,0.0,70.0,74.95,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
887,2025-02-06 15:45:00,917.4766666666668,0.0,100.0,81.82000000000001,1471.2066666666667,0.0,70.0,74.86333333333333,74.0,0.0,70.0,,72.0,69.99333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
888,2025-02-06 16:00:00,924.89,0.0,100.0,82.175,1460.965,0.0,70.0,74.015,74.0,0.0,70.0,,72.0,70.035,,67.0,69.0,1.0,,68.0,68.0,0.0
889,2025-02-06 16:15:00,914.83,0.0,100.0,81.085,1470.5,0.0,70.0,74.615,74.0,0.0,70.0,,72.0,69.985,,67.0,69.0,1.0,,68.0,68.0,0.0
890,2025-02-06 16:30:00,916.77,0.0,100.0,81.40666666666667,1470.5,0.0,70.0,74.75333333333333,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
891,2025-02-06 16:45:00,918.89,0.0,100.0,81.46,1463.4366666666665,0.0,70.0,74.10000000000001,74.0,0.0,70.0,,72.0,70.01666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
892,2025-02-06 17:00:00,918.8866666666668,0.0,100.0,81.83333333333333,1436.6033333333337,0.0,70.0,71.91000000000001,74.0,0.0,70.0,,72.0,70.10666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
893,2025-02-06 17:15:00,913.2366666666668,0.0,100.0,80.14333333333333,1392.8100000000002,0.0,70.0,68.42666666666666,74.0,0.0,70.0,,72.0,70.21333333333332,,67.0,69.0,1.0,,68.0,68.0,0.0
894,2025-02-06 17:30:00,915.3566666666668,0.0,100.0,80.20666666666666,1395.6366666666663,0.0,70.0,68.60666666666667,74.0,0.0,70.0,,72.0,70.15666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
895,2025-02-06 17:45:00,911.1166666666668,0.0,100.0,79.58999999999999,1395.6366666666663,0.0,70.0,68.19333333333333,74.0,0.0,70.0,,72.0,70.10666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
896,2025-02-06 18:00:00,919.5933333333332,0.0,100.0,79.16,1379.39,0.0,70.0,67.03,74.0,0.0,70.0,,72.0,70.12,,67.0,69.0,1.0,,68.0,68.0,0.0
897,2025-02-06 18:15:00,926.6533333333332,0.0,100.0,79.10666666666667,1359.6166666666668,0.0,70.0,65.14999999999999,74.0,0.0,70.0,,72.0,70.14666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
898,2025-02-06 18:30:00,933.72,0.0,100.0,79.22333333333333,1351.14,0.0,70.0,64.64666666666666,74.0,0.0,70.0,,72.0,70.12,,67.0,69.0,1.0,,68.0,68.0,0.0
899,2025-02-06 18:45:00,939.37,0.0,100.0,78.88333333333333,1330.6566666666668,0.0,70.0,62.84666666666666,74.0,0.0,70.0,,72.0,70.14999999999999,,67.0,69.0,1.0,,68.0,68.0,0.0
900,2025-02-06 19:00:00,941.49,0.0,100.0,78.78666666666668,1327.1266666666668,0.0,70.0,62.63666666666666,74.0,0.0,70.0,,72.0,70.11,,67.0,69.0,1.0,,68.0,68.0,0.0
901,2025-02-06 19:15:00,940.7833333333332,0.0,100.0,78.77666666666667,1336.3100000000002,0.0,70.0,63.38666666666666,74.0,0.0,70.0,,72.0,70.04,,67.0,69.0,1.0,,68.0,68.0,0.0
902,2025-02-06 19:30:00,939.37,0.0,100.0,78.58,1354.67,0.0,70.0,64.78666666666668,74.0,0.0,70.0,,72.0,69.96666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
903,2025-02-06 19:45:00,941.49,0.0,100.0,78.30666666666667,1384.3333333333333,0.0,70.0,67.43666666666667,74.0,0.0,70.0,,72.0,69.85666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
904,2025-02-06 20:00:00,939.3666666666668,0.0,100.0,79.18333333333334,1394.2233333333334,0.0,70.0,68.10666666666667,74.0,0.0,70.0,,72.0,69.87666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
905,2025-02-06 20:15:00,944.3133333333334,0.0,100.0,79.19333333333333,1385.746666666667,0.0,70.0,67.67333333333333,74.0,0.0,70.0,,72.0,69.92999999999999,,67.0,69.0,1.0,,68.0,68.0,0.0
906,2025-02-06 20:30:00,923.83,0.0,100.0,79.31666666666666,1395.6333333333332,0.0,70.0,68.38333333333334,74.0,0.0,70.0,,72.0,69.92333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
907,2025-02-06 20:45:00,925.9533333333331,0.0,100.0,79.03333333333333,1395.6366666666663,0.0,70.0,68.44666666666667,74.0,0.0,70.0,,72.0,69.93666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
908,2025-02-06 21:00:00,932.3066666666668,0.0,100.0,79.30666666666667,1393.513333333333,0.0,70.0,68.28333333333333,74.0,0.0,70.0,,72.0,69.96,,67.0,69.0,1.0,,68.0,68.0,0.0
909,2025-02-06 21:15:00,921.71,0.0,100.0,79.50666666666667,1396.34,0.0,70.0,68.38,74.0,0.0,70.0,,72.0,69.96,,67.0,69.0,1.0,,68.0,68.0,0.0
910,2025-02-06 21:30:00,904.7633333333332,0.0,100.0,79.49,1394.22,0.0,70.0,68.19333333333334,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
911,2025-02-06 21:45:00,909.0,0.0,100.0,79.67666666666666,1396.34,0.0,70.0,68.39999999999999,74.0,0.0,70.0,,72.0,69.96666666666665,,67.0,69.0,1.0,,68.0,68.0,0.0
912,2025-02-06 22:00:00,906.88,0.0,100.0,79.41000000000001,1394.22,0.0,70.0,68.32,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
913,2025-02-06 22:15:00,911.12,0.0,100.0,79.09333333333335,1392.8100000000002,0.0,70.0,68.14666666666666,74.0,0.0,70.0,,72.0,69.98666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
914,2025-02-06 22:30:00,914.65,0.0,100.0,79.99333333333334,1401.2866666666666,0.0,70.0,68.77333333333333,74.0,0.0,70.0,,72.0,69.96,,67.0,69.0,1.0,,68.0,68.0,0.0
915,2025-02-06 22:45:00,913.9433333333332,0.0,100.0,80.3,1401.993333333333,0.0,70.0,68.96333333333332,74.0,0.0,70.0,,72.0,69.96,,67.0,69.0,1.0,,68.0,68.0,0.0
916,2025-02-06 23:00:00,892.7533333333334,0.0,100.0,80.71,1437.3066666666666,0.0,70.0,71.97666666666667,74.0,0.0,70.0,,72.0,69.85,,67.0,69.0,1.0,,68.0,68.0,0.0
917,2025-02-06 23:15:00,885.6933333333333,0.0,100.0,80.94666666666667,1441.5433333333333,0.0,70.0,72.31,74.0,0.0,70.0,,72.0,69.88666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
918,2025-02-06 23:30:00,868.74,0.0,100.0,81.235,1465.205,0.0,70.0,74.19,74.0,0.0,70.0,,72.0,69.85,,67.0,69.0,1.0,,68.0,68.0,0.0
919,2025-02-06 23:45:00,859.5600000000001,0.0,100.0,82.53333333333335,1466.97,0.0,70.0,74.56666666666666,74.0,0.0,70.0,,72.0,69.87333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
920,2025-02-07 00:00:00,786.1033333333334,0.0,100.0,83.36,1466.9733333333334,0.0,70.0,74.42999999999999,74.0,0.0,70.0,,72.0,69.91000000000001,,67.0,69.0,1.0,,68.0,68.0,0.0
921,2025-02-07 00:15:00,747.2599999999999,0.0,100.0,82.76666666666667,1454.256666666667,0.0,70.0,73.45,74.0,0.0,70.0,,72.0,69.98333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
922,2025-02-07 00:30:00,712.65,0.0,100.0,82.94666666666666,1422.4766666666667,0.0,70.0,70.56333333333333,74.0,0.0,70.0,,72.0,70.10333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
923,2025-02-07 00:45:00,698.5233333333334,0.0,100.0,83.20333333333333,1409.0566666666666,0.0,70.0,69.38333333333334,74.0,0.0,70.0,,72.0,70.12666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
924,2025-02-07 01:00:00,692.8733333333333,0.0,100.0,83.07333333333334,1410.47,0.0,70.0,69.71333333333332,74.0,0.0,70.0,,72.0,70.05333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
925,2025-02-07 01:15:00,691.4633333333333,0.0,100.0,83.31,1430.9533333333336,0.0,70.0,71.47,74.0,0.0,70.0,,72.0,69.97333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
926,2025-02-07 01:30:00,696.4033333333333,0.0,100.0,83.20666666666666,1459.91,0.0,70.0,73.78333333333332,74.0,0.0,70.0,,72.0,69.87333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
927,2025-02-07 01:45:00,694.9900000000001,0.0,100.0,84.01333333333334,1465.5600000000002,0.0,70.0,74.65333333333332,74.0,0.0,70.0,,72.0,69.88333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
928,2025-02-07 02:00:00,680.16,0.0,100.0,83.48333333333333,1457.79,0.0,70.0,73.64,74.0,0.0,70.0,,72.0,69.92666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
929,2025-02-07 02:15:00,684.4,0.0,100.0,83.48,1453.55,0.0,70.0,73.56666666666666,74.0,0.0,70.0,,72.0,69.97333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
930,2025-02-07 02:30:00,694.2833333333333,0.0,100.0,84.74666666666667,1476.86,0.0,70.0,75.07,74.0,0.0,70.0,,72.0,69.90333333333332,,67.0,69.0,1.0,,68.0,68.0,0.0
931,2025-02-07 02:45:00,694.9900000000001,0.0,100.0,83.87,1465.5566666666666,0.0,70.0,74.46666666666665,74.0,0.0,70.0,,72.0,69.96666666666665,,67.0,69.0,1.0,,68.0,68.0,0.0
932,2025-02-07 03:00:00,692.8733333333333,0.0,100.0,85.75,1474.0333333333335,0.0,70.0,74.89666666666666,74.0,0.0,70.0,,72.0,69.93666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
933,2025-02-07 03:15:00,690.0500000000001,0.0,100.0,86.08666666666666,1473.3266666666666,0.0,70.0,75.11999999999999,74.0,0.0,70.0,,72.0,69.96,,67.0,69.0,1.0,,68.0,68.0,0.0
934,2025-02-07 03:30:00,682.28,0.0,100.0,84.94,1479.6866666666665,0.0,70.0,75.33333333333333,74.0,0.0,70.0,,72.0,69.95,,67.0,69.0,1.0,,68.0,68.0,0.0
935,2025-02-07 03:45:00,683.6899999999999,0.0,100.0,84.95666666666666,1469.09,0.0,70.0,74.84666666666668,74.0,0.0,70.0,,72.0,69.99333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
936,2025-02-07 04:00:00,678.7466666666666,0.0,100.0,85.63333333333333,1474.0333333333335,0.0,70.0,75.11333333333333,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
937,2025-02-07 04:15:00,679.4533333333333,0.0,100.0,86.63333333333333,1474.7399999999998,0.0,70.0,75.11,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
938,2025-02-07 04:30:00,665.33,0.0,100.0,86.01666666666667,1474.7399999999998,0.0,70.0,75.23,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
939,2025-02-07 04:45:00,670.2733333333334,0.0,100.0,85.07666666666667,1472.62,0.0,70.0,74.97,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
940,2025-02-07 05:00:00,678.04,0.0,100.0,86.10333333333334,1473.3266666666666,0.0,70.0,74.94,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
941,2025-02-07 05:15:00,668.1533333333333,0.0,100.0,86.14333333333333,1476.1533333333334,0.0,70.0,75.25333333333333,74.0,0.0,70.0,,72.0,69.97333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
942,2025-02-07 05:30:00,663.9166666666666,0.0,100.0,86.99333333333334,1474.74,0.0,70.0,75.14,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
943,2025-02-07 05:45:00,664.62,0.0,100.0,86.12666666666667,1471.21,0.0,70.0,74.99333333333334,74.0,0.0,70.0,,72.0,69.99666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
944,2025-02-07 06:00:00,663.9133333333333,0.0,100.0,85.92666666666666,1471.9133333333332,0.0,70.0,75.02666666666667,74.0,0.0,70.0,,72.0,69.99333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
945,2025-02-07 06:15:00,659.6766666666667,0.0,100.0,86.87666666666667,1475.4466666666667,0.0,70.0,75.24666666666667,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
946,2025-02-07 06:30:00,661.7966666666667,0.0,100.0,86.67999999999999,1474.7399999999998,0.0,70.0,75.28666666666668,74.0,0.0,70.0,,72.0,69.98666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
947,2025-02-07 06:45:00,668.1533333333333,0.0,100.0,86.08333333333333,1474.0333333333335,0.0,70.0,74.68,74.0,0.0,70.0,,72.0,69.99666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
948,2025-02-07 07:00:00,658.97,0.0,100.0,86.92333333333333,1476.86,0.0,70.0,75.34,74.0,0.0,70.0,,72.0,69.98,,67.0,69.0,1.0,,68.0,68.0,0.0
949,2025-02-07 07:15:00,666.0366666666667,0.0,100.0,86.96,1477.5666666666666,0.0,70.0,75.32,74.0,0.0,70.0,,72.0,69.98666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
950,2025-02-07 07:30:00,663.2066666666666,0.0,100.0,86.93333333333334,1482.51,0.0,70.0,75.95333333333333,74.0,0.0,70.0,,72.0,69.96666666666665,,67.0,69.0,1.0,,68.0,68.0,0.0
951,2025-02-07 07:45:00,669.5633333333334,0.0,100.0,85.96333333333332,1477.5666666666666,0.0,70.0,75.39666666666666,74.0,0.0,70.0,,72.0,69.97333333333334,,67.0,69.0,1.0,,68.0,68.0,0.0
952,2025-02-07 08:00:00,664.6233333333333,0.0,100.0,86.54666666666667,1498.753333333333,0.0,70.0,77.31666666666666,74.0,0.0,70.0,,72.0,69.91000000000001,,67.0,69.0,1.0,,68.0,68.0,0.0
953,2025-02-07 08:15:00,652.615,0.0,100.0,86.6,1519.2399999999998,0.0,70.0,78.91,74.0,0.0,70.0,,72.0,69.86,,67.0,69.0,1.0,,68.0,68.0,0.0
954,2025-02-07 08:30:00,660.03,0.0,100.0,86.52250000000001,1532.48,0.0,70.0,80.0875,74.0,0.0,70.0,,72.0,69.85,,67.0,69.0,1.0,,68.0,68.0,0.0
955,2025-02-07 08:45:00,667.4466666666667,0.0,100.0,88.63999999999999,1540.4233333333334,0.0,70.0,80.87333333333333,74.0,0.0,70.0,,72.0,69.86999999999999,,67.0,69.0,1.0,,68.0,68.0,0.0
956,2025-02-07 09:00:00,659.68,0.0,100.0,88.43666666666667,1544.6633333333332,0.0,70.0,80.74,74.0,0.0,70.0,,72.0,69.89333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
957,2025-02-07 09:15:00,661.8000000000001,0.0,100.0,88.83,1555.256666666667,0.0,70.0,82.02666666666666,74.0,0.0,70.0,,72.0,69.89999999999999,,67.0,69.0,1.0,,68.0,68.0,0.0
958,2025-02-07 09:30:00,664.6233333333333,0.0,100.0,89.73666666666668,1561.6133333333337,0.0,70.0,82.36333333333333,74.0,0.0,70.0,,72.0,69.91666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
959,2025-02-07 09:45:00,667.4466666666667,0.0,100.0,89.87666666666667,1555.9666666666665,0.0,70.0,82.17,74.0,0.0,70.0,,72.0,69.93666666666667,,67.0,69.0,1.0,,68.0,68.0,0.0
960,2025-02-07 10:00:00,658.97,0.0,100.0,89.56666666666666,1567.97,0.0,70.0,83.30666666666667,74.0,0.0,70.0,,72.0,69.91,,67.0,69.0,1.0,,68.0,68.0,0.0
961,2025-02-07 10:15:00,668.86,0.0,100.0,89.62666666666667,1563.0266666666666,0.0,70.0,83.14999999999999,74.0,0.0,70.0,,72.0,69.95333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
962,2025-02-07 10:30:00,661.7966666666667,0.0,100.0,89.57,1571.5,0.0,70.0,83.42,74.0,0.0,70.0,,72.0,69.94333333333333,,67.0,69.0,1.0,,68.0,68.0,0.0
963,2025-02-07 10:45:00,658.97,0.0,100.0,89.24333333333334,1565.8533333333337,0.0,70.0,82.8,74.0,0.0,70.0,,72.0,69.99666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
964,2025-02-07 11:00:00,673.8033333333333,0.0,100.0,89.25999999999999,1576.4466666666667,0.0,70.0,83.75333333333333,74.0,0.0,70.0,,72.0,69.92666666666666,,67.0,69.0,1.0,,68.0,68.0,0.0
