,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,oppMode
123,2025-01-29 11:15:00,599.6433333333333,0.0,,99.0,69.02,599.64,0.0,70.0,,27.34,74.0,0.0,70.0,1.0,0.0,69.92666666666666,,84.0,69.0,85.0,68.0,
124,2025-01-29 11:30:00,596.1133333333333,0.0,,99.0,68.73333333333333,599.64,0.0,70.0,,26.72,74.0,0.0,70.0,1.0,0.0,69.98,,84.0,69.0,85.0,68.0,
125,2025-01-29 11:45:00,601.7633333333333,0.0,,99.0,68.73666666666666,599.64,0.0,70.0,,27.35333333333333,74.0,0.0,70.0,1.0,0.0,69.94333333333333,,84.0,69.0,85.0,68.0,
126,2025-01-29 12:00:00,593.2866666666667,0.0,,99.0,69.60333333333334,599.64,0.0,70.0,,30.35333333333333,74.0,0.0,70.0,1.0,0.0,69.84666666666666,,84.0,69.0,85.0,68.0,
127,2025-01-29 12:15:00,599.64,0.0,,99.0,69.77,599.64,0.0,70.0,,31.35,74.0,0.0,70.0,1.0,0.0,69.84666666666666,,84.0,69.0,85.0,68.0,
128,2025-01-29 12:30:00,601.0566666666667,0.0,,99.0,69.39999999999999,599.64,0.0,70.0,,30.51,74.0,0.0,70.0,1.0,0.0,69.92999999999999,,84.0,69.0,85.0,68.0,
129,2025-01-29 12:45:00,596.1133333333333,0.0,,99.0,69.96999999999998,599.64,0.0,70.0,,32.35,74.0,0.0,70.0,1.0,0.0,69.84333333333333,,84.0,69.0,85.0,68.0,
130,2025-01-29 13:00:00,593.2833333333333,0.0,,99.0,71.04,599.64,0.0,70.0,,35.193333333333335,74.0,0.0,70.0,1.0,0.0,69.78,,84.0,69.0,85.0,68.0,
131,2025-01-29 13:15:00,603.8833333333333,0.0,,99.0,71.62333333333333,599.64,0.0,70.0,,36.99666666666666,74.0,0.0,70.0,1.0,0.0,69.80666666666666,,84.0,69.0,85.0,68.0,
132,2025-01-29 13:30:00,601.0566666666667,0.0,,99.0,72.82666666666667,599.64,0.0,70.0,,39.35333333333333,74.0,0.0,70.0,1.0,0.0,69.75333333333333,,84.0,69.0,85.0,68.0,
133,2025-01-29 13:45:00,592.5799999999999,0.0,,98.83333333333331,73.09666666666668,599.64,0.0,70.0,,39.41666666666666,74.0,0.0,70.0,1.0,0.0,69.82666666666667,,84.0,69.0,85.0,68.0,
134,2025-01-29 14:00:00,607.41,0.0,,99.0,73.68333333333334,599.64,0.0,70.0,,40.403333333333336,74.0,0.0,70.0,1.0,0.0,69.84,,84.0,69.0,85.0,68.0,
